year,title,director,genres,rating,viewers,producer,total_sales,actors,genre_اجتماعی,genre_انيميشن,genre_اکشن,genre_بيوگرافي,genre_تئاتر,genre_تاريخي,genre_تخيلي,genre_ترسناک,genre_تريلر,genre_جنايي,genre_جنگ خنده,genre_جنگي,genre_حادثه اي,genre_حماسي,genre_خانوادگي,genre_داستاني,genre_درام,genre_دفاع مقدس,genre_دلهره آور,genre_رمانتيک,genre_روانشناختي,genre_زیرنویس,genre_سياسي,genre_عاشقانه,genre_فانتزي,genre_فلسفي,genre_فيلم کوتاه,genre_ماجراجويي,genre_ماجرايي,genre_مذهبي,genre_مستند,genre_معمايي,genre_معناگرا,genre_موزيکال,genre_هنري,genre_هيجاني,genre_وحشت,genre_ورزشي,genre_پليسي,genre_پويانمايي,genre_کمدی,genre_کودک,genre_کودک و نوجوان
1392,رسوایی,مسعود ده نمکی,"اجتماعی, درام, کمدی",3.3,15.0,مسعود ده نمکی,4082605000.0,"اکبر عبدی, الناز شاکردوست, محمدرضا شریفی‌ نیا",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,هیس! دخترها فریاد نمی‌زنند,پوران درخشنده,اجتماعی,4.2,21.0,پوران درخشنده,3433614000.0,"شهاب حسینی, مریلا زارعی, طناز طباطبایی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,حوض نقاشی,مازیار میری,"اجتماعی, درام",4.9,25.0,حوزه هنری،,1644989000.0,"شهاب حسینی, نگار جواهریان, سپهراد فرزامی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,جا به جا,علی توکل نیا,کمدی,3.1,,حسن توکل نیا,1291235000.0,"اکبر عبدی, جواد عزتی, مهران غفوریان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,پل چوبی,مهدی کرم پور,"اجتماعی, درام",4.6,8.0,مهدی داوری،,1245365000.0,"بهرام رادان, مهناز افشار, هدیه تهرانی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,دربند,پرویز شهبازی,"اجتماعی, درام",4.0,7.0,امیر سمواتی,1235138000.0,"نازنین بیاتی, پگاه آهنگرانی, احمد مهرانفر",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,دهلیز,بهروز شعیبی,"اجتماعی, خانوادگي, درام",4.6,5.0,سید محمود رضوی مجد,1144027000.0,"رضا عطاران, هانیه توسلی, شاهرخ فروتنیان",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,چه خوبه که برگشتی,داریوش مهرجویی,"اجتماعی, کمدی",3.8,4.0,داریوش مهرجویی،,1075053000.0,"رضا عطاران, حامد بهداد, مهناز افشار",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,بوی گندم,رضا خاکی,"اجتماعی, درام",5.0,3.0,داریوش بابائیان,864509000.0,"رضا یزدانی, پولاد کیمیایی, الناز شاکردوست",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,برف روی کاج‌ها,پیمان معادی,"اجتماعی, درام",3.0,3.0,,778453000.0,"مهناز افشار, ویشکا آسایش, صابر ابر",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,به خاطر پونه,هاتف علیمردانی,"اجتماعی, خانوادگي",4.0,2.0,امیرعباس گردان,651245000.0,"فرهاد اصلانی, هانیه توسلی, ترلان پروانه",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,عملیات مهدکودک,فرزاد اژدری,"کمدی, کودک",3.2,,رویا شریف,579428000.0,"علیرضا خمسه, اکبر عبدی, سروش صحت",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1392,نازنین,مهدی گلستانه,اجتماعی,4.5,2.0,,573842000.0,"پژمان بازغی, سحر قریشی, مجید صالحی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,سر به مهر,هادی مقدم دوست,"اجتماعی, خانوادگي, عاشقانه",3.3,,محمد رضا شفیعی,557333000.0,"لیلا حاتمی, آرش مجیدی, خاطره اسدی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,استرداد,علی غفاری,"تاريخي, درام",4.5,2.0,بنیاد سینمایی فارابی,530906000.0,"حمید فرخ نژاد, فرهاد قائمیان, صالح میرزاآقایی",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,هیچ کجا، هیچ کس,ابراهیم شیبانی,"جنايي, درام, معمايي",3.1,,حسن کلامی,452281000.0,"رضا کیانیان, محمدرضا فروتن, مهناز افشار",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1392,جیب بر خیابان جنوبی,سیاوش اسعدی,"اجتماعی, درام",3.2,,حسن داد خواه،,420360000.0,"مصطفی زمانی, نورا هاشمی, امیر جعفری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,تلفن همراه رییس جمهور,علی عطشانی,"اجتماعی, خانوادگي",3.0,2.0,,367239000.0,"مهدی هاشمی, اکبر عبدی, نیکی کریمی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,آسمان زرد کم‌ عمق,بهرام توکلی,"اجتماعی, درام",4.0,2.0,سعید ملکان,255268000.0,"ترانه علیدوستی, صابر ابر, سحر دولتشاهی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,قاعده تصادف,بهنام بهزادی,"اجتماعی, درام",3.2,,بهنام بهزادی,252723000.0,"اشکان خطیبی, مهرداد صدیقیان, امیر جعفری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,گناهکاران,فرامرز قریبیان,"اجتماعی, پليسي",3.0,1.0,فرامرز قریبیان,249847000.0,"همایون ارشادی, هومن برق نورد, کورش تهامی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,بشارت به یک شهروند هزاره‌ی سوم,محمدهادی کریمی,"اجتماعی, خانوادگي",3.2,,علی لدنی,235807000.0,"هنگامه قاضیانی, حمید فرخ نژاد, نیکی کریمی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,یکی برای همه,محمد آهنگرانی,"اجتماعی, کمدی",3.3,,رضا آشتیانی,206755000.0,"اکبر عبدی, نیوشا ضیغمی, میرطاهر مظلومی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,بیتابی بیتا,مهرداد فرید,"اجتماعی, درام",3.2,,مهرداد فرید,185608000.0,"حامد بهداد, الهه حصاری, فریبا کوثری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,پنجشنبه آخر ماه,ماشاالله شاه مرادی زاده,"مذهبي, اجتماعی",4.0,1.0,ابراهیم اصغری,182988000.0,"محمود پاک نیت, شبنم قلی خانی, سینا مهراد",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,سگ‌های پوشالی,رضا توکلی,"پليسي, معمايي",4.0,1.0,رضا نوروزی،,178523000.0,"لیلا اوتادی, علیرضا جلالی تبار, مهدی سلوکی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1392,تنهای تنهای تنها,احسان عبدی پور,"اجتماعی, داستاني, کودک و نوجوان",3.2,,سیمای مرکز بوشهر،,176020000.0,"میثم فرهومند, آرمن هوانسیان, آنا پانوسیان",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,خودزنی,احمد کاوری,"اجتماعی, درام",3.3,,اردشیر ایران نژاد,120479000.0,"امین حیایی, لعیا زنگنه, محمدرضا شریفی‌ نیا",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,خسته نباشید,محسن قرایی,"اجتماعی, خانوادگي",2.5,2.0,رضا میرکریمی,110639000.0,"غوغا بیات, جلال فاطمی, حسام محمودی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,چارسو,فرهاد نجفی,"اجتماعی, درام",1.0,1.0,فرهاد نجفی,98663000.0,"محمدرضا فروتن, نیوشا ضیغمی, سوگل طهماسبی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,روز روشن,حسین شهابی,اجتماعی,3.3,,غلامرضا گمرکی,87998000.0,"پانته آ بهرام, مهران احمدی, روناک یونسی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,ابرهای ارغوانی,سیامک شایقی,اجتماعی,3.1,,محمود فلاح,80925000.0,"حسین یاری, هانیه توسلی, بهناز جعفری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,ملکه,محمدعلی باشه آهنگر,دفاع مقدس,5.0,2.0,سید ابوالقاسم حسینی,80112000.0,"حمیدرضا آذرنگ, میلاد کی مرام, مصطفی زمانی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,فرزند چهارم,وحید موسائیان,"اجتماعی, درام",3.2,,وحید موسائیان,68432000.0,"مهتاب کرامتی, مهدی هاشمی, حسین محب اهری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,سه نفر روی یک خط,خسرو ملکان,اجتماعی,3.2,,عباس حقیقی،,65692000.0,"مهران غفوریان, زیبا بروفه, بهنوش بختیاری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,کلاس هنرپیشگی,علیرضا داوودنژاد,"اجتماعی, خانوادگي, عاشقانه",5.0,1.0,علیرضا داوودنژاد,58501000.0,"رضا داوودنژاد, زهرا داوودنژاد, احترام السادات حبیبیان",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,برلین ۷-,رامتین لوافی,"اجتماعی, درام",3.2,,موسسه رسانه‌های تصویری،,55691000.0,"مصطفی زمانی, مسعود رایگان, کارولین ایشهورن",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,زن، مرد، زندگی,مهدی ودادی,"اجتماعی, درام",5.0,1.0,مهدی ودادی,50442000.0,"لیلا اوتادی, امیرحسین رستمی, سحر قریشی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,آزاد راه,عباس رافعی,اجتماعی,5.0,1.0,عباس رافعی,47002000.0,"مهدی پاکدل, بهنوش طباطبایی, تینا آخوندتبار",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,اکباتان,مهرشاد کارخانی,اجتماعی,3.2,,,45421000.0,"شاهد احمدلو, سحر قریشی, سروش صحت",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,دل بی قرار,قربان محمدپور,"اجتماعی, خانوادگي",3.3,,محمود غلامی,39810000.0,"کورش تهامی, شهره قمر, نازنین فراهانی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,بازنشسته‌‌ها,محسن ربیعی,"خانوادگي, کمدی",3.2,,مهدی احمدی,34986000.0,"مریم امیرجلالی, آرام جعفری, یوسف صیادی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,قصه عشق پدرم,محمدرضا ورزی,"اجتماعی, خانوادگي",3.3,8.0,محمدرضا شریفی‌ نیا,34534300.0,"مصطفی زمانی, چنگیز جلیلوند, بهنوش طباطبایی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,بزرگمرد کوچک,صادق صادق دقیقی,دفاع مقدس,3.2,,پروانه مرزبان،,31436000.0,"شبنم قلی خانی, پویا امینی, سوگل طهماسبی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,گهواره‌ای برای مادر,پناه برخدا رضایی,معناگرا,3.2,,پناه برخدا رضایی،,28668000.0,"الهام حمیدی, چکامه چمن ماه, غزل صارمی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,ترنج,مجتبی راعی,اجتماعی,3.2,,مجتبی راعی,20761000.0,"رضا ناجی, حسین محجوب, محمود پاک نیت",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,گلوگاه,محمدابراهیم معیری,اجتماعی,3.2,,جهانگیر کوثری,19550000.0,"لادن مستوفی, کامران تفتی, هادی دیباجی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,دو ساعت بعد مهرآباد,علیرضا فرید,اجتماعی,3.2,,موسسه سینمایی کویرفیلم،,18033000.0,"اندیشه فولادوند, پژمان بازغی, حدیثه تهرانی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,یک مرد، یک شهر,حسن هدایت,اجتماعی,3.3,,احمد نجفی,14656000.0,"زیبا بروفه, احمد نجفی, پریناز ایزدیار",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,زبان مادری,قربان محمدپور,اجتماعی,3.2,,حسین زندباف,12770000.0,"هستی مهدوی, شهره قمر, ناصر فروغ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,صبح خاکستر,حسن ناظر,اکشن,3.2,,رضا آشتیانی,12577000.0,"پیمان آذین, سیزار شکیر, زینب شکیر",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,۵۷۸ روز انتظار,احمد عبداللهیان,دفاع مقدس,3.3,,هادی مشکوة,8546000.0,"خاطره اسدی, مینا نوروزی, جلال پیشواییان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,خاک و مرجان,سیدمسعود اطیابی,اجتماعی,3.3,,سید امیر پروین حسینی,5468000.0,"پانته آ تاجبخش, لینا علم, مارینا گلبهاری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,شرقی,عبدالرضا منجزی,اجتماعی,3.3,,عبدالرضا منجزی,4620000.0,"خسرو شکیبایی, عمار تفتی, فریبا کوثری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,فیلادلفی,سیدمجتبی اسدی‌پور،,اکشن,3.2,,عزت الله جامعی ندوشن،,3885000.0,"چنگیز وثوقی, محمد عمرانی, هدا آهنگر",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,خاکستر و برف,روح اله سهرابی,"اجتماعی, دفاع مقدس",3.2,,فرهاد گلی,1756000.0,"کامبیز دیرباز, میترا حجار, قربان نجفی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,انسانهای آزاد FREE MEN,اسماعیل فروخی,جنگي,3.2,,,1753000.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,عقاب صحرا,مهرداد خوشبخت,تاريخي,3.2,,عباس اکبری,1264000.0,"کیکاووس یاکیده, روناک یونسی, حسین سلیمانی",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,تابستان طولانی,علی خزاعی فر,"اجتماعی, خانوادگي, دفاع مقدس",5.0,1.0,سیاوش حقیقی,1064000.0,"امیرحسین طاهری, کیوان صباغ, روشنک سه قلعه‌گی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,ساکن خانه چوبی,حسینعلی لیالستانی,"اجتماعی, خانوادگي",3.2,,حسن علیمردانی,716000.0,"پروانه معصومی, امیرحسین آرمان, بهزاد خداویسی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,یک، دو، سه، … پنج,محمد معیری,اجتماعی,3.2,,محمد معیری,708000.0,"همایون ارشادی, آناهیتا افشار, عبدالولی تلاش",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,مروارید,سیروس حسن پور,"اجتماعی, کودک و نوجوان",3.3,,جواد نوروزبیگی,536000.0,"مهدی فقیه, سلیمه رنگزن, علی اوسیوند",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,او خوب سنگ می‌زند,هادی محقق,اجتماعی,3.0,5.0,ابراهیم اصغری,90000.0,"احمد درخشان, ساعد سهیلی, داوود عین آبادی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,افسانه سرزمین گوهران,مجید شاکری,انيميشن,3.2,,مجید شاکری,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,غریبه,حمید بهمنی,دفاع مقدس,3.3,,محصول موسسه فرهنگی هنری شهید آوینی،,,"جمشید هاشم پور, محمدرضا شریفی‌ نیا, کورش تهامی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,فرشتگان قصاب,سهیل سلیمی,"اجتماعی, درام",3.3,,محمد قهرمانی,,"محمدرضا غفاری, ستاره پسیانی, جواد طاهری",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,تهران ۱۵۰۰,بهرام عظیمی,"انيميشن, کمدی",3.2,5.0,محمد ابوالحسنی،,,"هدیه تهرانی, بهرام رادان, مهران مدیری",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,شهر موشها ۲,مرضیه برومند,کودک,4.3,12.0,علی سرتیپی،,9471293000.0,"لیلی رشیدی, مانی نوری, سیامک صفری",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1393,آتش بس ۲,تهمینه میلانی,اجتماعی,4.0,8.0,محمد نیک بین،,4353640000.0,"بهرام رادان, میترا حجار, آتیلا پسیانی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,طبقه حساس,کمال تبریزی,کمدی,3.0,5.0,,3984386000.0,"رضا عطاران, محمدرضا فروتن, پانته آ بهرام",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,معراجی‌ها,مسعود ده نمکی,"اجتماعی, دفاع مقدس",3.7,3.0,سید محمود رضوی,3881509000.0,"اکبر عبدی, برزو ارجمند, دانیال عبادی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,شیار ۱۴۳,نرگس آبیار,دفاع مقدس,4.7,7.0,محمدحسین قاسمی،,2855681000.0,"مریلا زارعی, جواد عزتی, مهران احمدی",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,ردکارپت,رضا عطاران,اجتماعی,2.3,4.0,احمد احمدی,2783753000.0,"رضا عطاران, سوسن پرور, علی سرتیپی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,خط ویژه,مصطفی کیایی,اجتماعی,4.2,6.0,منصور لشکری‌قوچانی,1964849000.0,"هومن سیدی, مصطفی زمانی, هانیه توسلی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,کلاشینکف,سهید سهیلی,"اجتماعی, درام",3.3,,سعید سهیلی,1896166000.0,"ساعد سهیلی, رضا عطاران, فرهاد اصلانی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,چ (شهید چمران),ابراهیم حاتمی کیا,"جنگي, درام, دفاع مقدس",4.5,4.0,محصول بنیاد سینمایی فارابی،,1672187000.0,"فریبرز عرب نیا, سعید راد, مریلا زارعی",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,آنچه مردان درباره زنان نمی‌دانند,,اجتماعی,3.2,,حسن دادخواه,1361871000.0,"محمدرضا شریفی‌ نیا, فرزاد حسنی, سحر قریشی",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,خواب زده‌ها,فریدون جیرانی,"عاشقانه, کمدی",5.0,1.0,رحمان سیفی آزاد,1273363000.0,"فرهاد اصلانی, ساره بیات, صابر ابر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,مجرد ۴۰ ساله,شاهین باباپور,کمدی,3.3,,سید محسن جاهد,1256585000.0,"ماهایا پطروسیان, مجید صالحی, مهران غفوریان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
